Id	MSSubClass	MSZoning	LotFrontage	LotArea	Street	Alley	LotShape	LandContour	Utilities	LotConfig	LandSlope	Neighborhood	Condition1	Condition2	BldgType	HouseStyle	OverallQual	OverallCond	YearBuilt	YearRemodAdd	RoofStyle	RoofMatl	Exterior1st	Exterior2nd	MasVnrType	MasVnrArea	ExterQual	ExterCond	Foundation	BsmtQual	BsmtCond	BsmtExposure	BsmtFinType1	BsmtFinSF1	BsmtFinType2	BsmtFinSF2	BsmtUnfSF	TotalBsmtSF	Heating	HeatingQC	CentralAir	Electrical	1stFlrSF	2ndFlrSF	LowQualFinSF	GrLivArea	BsmtFullBath	BsmtHalfBath	FullBath	HalfBath	BedroomAbvGr	KitchenAbvGr	KitchenQual	TotRmsAbvGrd	Functional	Fireplaces	FireplaceQu	GarageType	GarageYrBlt	GarageFinish	GarageCars	GarageArea	GarageQual	GarageCond	PavedDrive	WoodDeckSF	OpenPorchSF	EnclosedPorch	3SsnPorch	ScreenPorch	PoolArea	PoolQC	Fence	MiscFeature	MiscVal	MoSold	YrSold	SaleType	SaleCondition	SalePrice	logMS	loglot	logBsmt	logfin	loghalf	logtot	loggar	logdeck	logporch	logpool	logMisc	transMS	translot	transBsmt	transfin	lowqualSF	transhalf	transtot	transdeck	transporch	transpool	transMisc	transgar	gragecars	BrkTil	CBlock	PConc	Slab	Stone	Wood	_INTO_
782	60	RL	65	7153	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	SawyerW	Norm	Norm	1Fam	2Story	6	5	1992	1992	Gable	CompShg	VinylSd	VinylSd	None	0	Gd	Gd	PConc	Gd	TA	No	ALQ	387	Unf	0	374	761	GasA	Ex	Y	SBrkr	810	793	0	1603	0	0	2	1	3	1	Gd	7	Typ	0	NA	Attchd	1992	RFn	2	484	TA	TA	Y	0	124	0	0	0	0	NA	NA	NA	0	7	2006	WD	Normal	175900	4.094344562	8.875287128	5.958424693			1.945910149	0.693147181		4.820281566			7.745966692	8.87542692	19.67231557			0	2.645751311	0	11.13552873	0	0	1.414213562		0.15854759	0.159176559	0.353122963	0.098651798	0.159359545	0.071141545	PConc
783	20	RL	67	16285	Pave	NA	IR2	Lvl	AllPub	Inside	Gtl	CollgCr	Norm	Norm	1Fam	1Story	7	5	2001	2002	Gable	CompShg	VinylSd	VinylSd	None	0	Gd	TA	PConc	Gd	TA	No	Unf	0	Unf	0	1413	1413	GasA	Ex	Y	SBrkr	1430	0	0	1430	0	0	2	0	3	1	Gd	6	Typ	0	NA	Attchd	2001	RFn	2	605	TA	TA	Y	0	33	0	0	0	0	NA	NA	NA	0	6	2009	WD	Normal	187100	2.995732274	9.697999718				1.791759469	0.693147181		3.496507562			4.472135955	9.698061122	0			0	2.449489743	0	5.744562647	0	0	1.414213562		0.214385908	0.184360174	0.152387791	0.344219592	0.051464466	0.053182069	Slab
784	85	RL	NA	9101	Pave	NA	IR1	Lvl	AllPub	Corner	Gtl	Mitchel	Norm	Norm	1Fam	SFoyer	5	6	1978	1978	Gable	CompShg	Plywood	Plywood	BrkFace	104	TA	Gd	PConc	Gd	TA	Av	GLQ	1097	Unf	0	0	1097	GasA	Ex	Y	SBrkr	1110	0	0	1110	1	0	1	0	1	1	Gd	4	Typ	1	TA	Attchd	1978	Fin	2	602	TA	TA	Y	303	30	0	0	0	0	NA	NA	NA	0	7	2009	WD	Normal	165500	4.442651257	9.116139577	7.00033446			1.386294361	0.693147181	5.713732806	3.401197382			9.219544457	9.116249449	33.12099032			0	2	17.40689519	5.477225575	0	0	1.414213562		0.030317967	0.250153862	0.358114905	0.013806727	0.002513806	0.345092733	PConc
785	75	RM	35	6300	Pave	Gr	Reg	Lvl	AllPub	Inside	Gtl	OldTown	Norm	Norm	1Fam	2.5Unf	6	6	1914	2001	Gable	CompShg	Wd Sdng	Wd Shng	None	0	TA	TA	CBlock	TA	TA	No	Unf	0	Unf	0	742	742	GasA	Ex	Y	SBrkr	742	742	0	1484	0	0	2	0	3	1	TA	9	Typ	1	Gd	NA		NA	0	0	NA	NA	Y	0	291	134	0	0	0	NA	NA	NA	0	6	2008	WD	Normal	128000	4.317488114	8.748304912				2.197224577			5.673323267			8.660254038	8.74846363	0			0	3	0	17.05872211	0	0	0		0.15072075	0.028103826	0.012787171	0.011305937	0.796473115	0.000609202	Stone
786	20	RL	NA	9790	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	NWAmes	Feedr	Norm	1Fam	1Story	6	5	1967	1967	Gable	CompShg	BrkFace	Wd Sdng	None	0	TA	TA	CBlock	TA	TA	No	Rec	251	LwQ	630	491	1372	GasA	TA	Y	SBrkr	1342	0	0	1342	0	0	2	0	3	1	TA	7	Typ	1	Gd	Attchd	1967	Unf	2	457	TA	TA	Y	0	0	0	0	197	0	NA	NA	NA	0	9	2009	WD	Normal	161500	2.995732274	9.189116736	5.525452939			1.945910149	0.693147181					4.472135955	9.189218875	15.84297952			0	2.645751311	0	0	0	0	1.414213562		0.196046774	0.178899995	0.154539664	0.258116824	0.060948139	0.151448604	Slab
787	50	RM	60	10800	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	OldTown	Artery	Norm	1Fam	1.5Fin	5	6	1915	1950	Gable	CompShg	MetalSd	MetalSd	None	0	TA	Gd	PConc	Fa	TA	No	LwQ	686	Unf	0	0	686	GasA	TA	Y	SBrkr	966	686	0	1652	1	0	2	0	4	1	TA	7	Typ	0	NA	Detchd	1961	Unf	1	416	TA	TA	Y	0	0	196	0	0	0	NA	NA	Shed	1200	6	2010	WD	Normal	139000	3.912023005	9.287301413	6.530877628			1.945910149	0				7.090076836	7.071067812	9.287394001	26.19160171			0	2.645751311	0	0	0	34.64101615	1		0.13345856	0.19237004	0.031284441	0.163601538	0.164708666	0.314576755	Wood
788	60	RL	76	10142	Pave	NA	IR1	Lvl	AllPub	Inside	Gtl	SawyerW	Norm	Norm	1Fam	2Story	7	5	2004	2004	Gable	CompShg	VinylSd	VinylSd	None	0	Gd	TA	PConc	Gd	TA	No	GLQ	656	Unf	0	300	956	GasA	Ex	Y	SBrkr	956	1128	0	2084	1	0	2	1	4	1	Gd	8	Typ	0	NA	BuiltIn	2004	RFn	2	618	TA	TA	Y	0	45	0	0	0	0	NA	NA	NA	0	1	2010	WD	Normal	233000	4.094344562	9.224440496	6.486160789			2.079441542	0.693147181		3.80666249			7.745966692	9.224539091	25.61249695			0	2.828427125	0	6.708203933	0	0	1.414213562		0.13832727	0.166598378	0.218396287	0.100636762	0.107130604	0.268910699	Wood
789	20	RM	50	6000	Pave	NA	Reg	Lvl	AllPub	Corner	Gtl	OldTown	Norm	Norm	1Fam	1Story	4	7	1954	2000	Gable	CompShg	MetalSd	MetalSd	None	0	TA	TA	CBlock	TA	TA	No	Unf	0	Unf	0	901	901	GasA	Ex	Y	SBrkr	901	0	0	901	0	0	1	0	2	1	TA	4	Typ	0	NA	Detchd	1954	Unf	1	281	Fa	TA	Y	0	0	0	0	0	0	NA	NA	NA	0	8	2008	WD	Normal	107900	2.995732274	8.699514748				1.386294361	0					4.472135955	8.699681401	0			0	2	0	0	0	0	1		0.299924779	0.294813777	0.054203137	0.311125539	0.012329614	0.027603154	Slab
790	60	RL	NA	12205	Pave	NA	IR1	Low	AllPub	Inside	Gtl	ClearCr	Norm	Norm	1Fam	2Story	6	8	1966	2007	Gable	CompShg	HdBoard	HdBoard	BrkFace	157	TA	TA	CBlock	TA	Fa	Gd	LwQ	568	Unf	0	264	832	GasA	Gd	Y	SBrkr	976	1111	0	2087	0	0	2	1	5	1	Gd	9	Typ	0	NA	Attchd	1966	Fin	2	444	TA	TA	Y	133	168	0	0	0	0	NA	NA	NA	0	7	2007	WD	Normal	187500	4.094344562	9.409600983	6.342121419			2.197224577	0.693147181	4.890349128	5.123963979			7.745966692	9.409682913	23.83275058			0	3	11.5325626	12.9614814	0	0	1.414213562		0.102950048	0.103919444	0.350078014	0.029910456	0.334231632	0.078910407	PConc
791	120	RL	43	3182	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	Blmngtn	Norm	Norm	TwnhsE	1Story	7	5	2005	2006	Gable	CompShg	VinylSd	VinylSd	BrkFace	11	Gd	TA	PConc	Gd	TA	No	GLQ	16	Unf	0	1129	1145	GasA	Ex	Y	SBrkr	1145	0	0	1145	0	0	2	0	2	1	Gd	5	Typ	1	Gd	Attchd	2005	Fin	2	397	TA	TA	Y	100	16	0	0	0	0	NA	NA	NA	0	9	2009	WD	Normal	160200	4.787491743	8.065265209	2.772588722			1.609437912	0.693147181	4.605170186	2.772588722			10.95445115	8.065579427	4			0	2.236067978	10	4	0	0	1.414213562		0.143024967	0.146045425	0.300449964	0.278284579	0.07356185	0.058633216	PConc
792	80	RL	NA	11333	Pave	NA	IR1	Lvl	AllPub	Corner	Gtl	Mitchel	Norm	Norm	1Fam	SLvl	6	5	1976	1976	Gable	CompShg	HdBoard	HdBoard	None	0	TA	TA	PConc	Gd	TA	Av	ALQ	539	Unf	0	490	1029	GasA	TA	Y	SBrkr	1062	0	0	1062	1	0	1	0	3	1	TA	5	Typ	2	TA	Attchd	1976	RFn	2	539	TA	TA	Y	120	0	0	0	0	0	NA	NA	NA	0	5	2007	WD	Normal	146800	4.382026635	9.335474103	6.289715571			1.609437912	0.693147181	4.787491743				8.94427191	9.335562337	23.21637353			0	2.236067978	10.95445115	0	0	0	1.414213562		0.10732577	0.257716421	0.271140811	0.126702959	0.017645982	0.219468058	PConc
793	60	RL	92	9920	Pave	NA	IR1	Lvl	AllPub	CulDSac	Gtl	NoRidge	Norm	Norm	1Fam	2Story	7	5	1996	1997	Gable	CompShg	MetalSd	MetalSd	None	0	Gd	TA	PConc	Gd	TA	Av	GLQ	862	Unf	0	255	1117	GasA	Ex	Y	SBrkr	1127	886	0	2013	1	0	2	1	3	1	TA	8	Typ	1	TA	Attchd	1997	Unf	2	455	TA	TA	Y	180	130	0	0	0	0	NA	NA	NA	0	6	2007	WD	Normal	269790	4.094344562	9.2023082	6.759255271			2.079441542	0.693147181	5.192956851	4.867534451			7.745966692	9.202409002	29.35983651			0	2.828427125	13.41640787	11.40175425	0	0	1.414213562		0.080703831	0.156527461	0.423398809	0.021197667	0.107286441	0.210885791	PConc
794	20	RL	76	9158	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	Somerst	Norm	Norm	1Fam	1Story	8	5	2007	2007	Gable	CompShg	CemntBd	CmentBd	Stone	140	Gd	TA	PConc	Gd	TA	Av	Unf	0	Unf	0	1496	1496	GasA	Ex	Y	SBrkr	1496	0	0	1496	0	0	2	0	3	1	Gd	7	Typ	0	NA	Attchd	2007	Fin	2	474	TA	TA	Y	168	130	0	0	0	0	NA	NA	NA	0	6	2007	New	Partial	225000	2.995732274	9.122383093				1.945910149	0.693147181	5.123963979	4.867534451			4.472135955	9.122492281	0			0	2.645751311	12.9614814	11.40175425	0	0	1.414213562		0.179932591	0.138156116	0.356737763	0.104278714	0.187725727	0.033169089	PConc
795	60	RL	NA	10832	Pave	NA	IR1	Lvl	AllPub	Corner	Gtl	Gilbert	Norm	Norm	1Fam	2Story	7	5	1994	1996	Gable	CompShg	MetalSd	MetalSd	None	0	Gd	TA	PConc	Gd	TA	No	Unf	0	Unf	0	712	712	GasA	Ex	Y	SBrkr	1086	809	0	1895	0	0	2	1	3	1	Gd	7	Typ	1	TA	Attchd	1994	Fin	2	409	TA	TA	Y	143	46	0	0	0	0	NA	NA	Shed	500	10	2008	WD	Normal	194500	4.094344562	9.290259995				1.945910149	0.693147181	4.96284463	3.828641397		6.214608098	7.745966692	9.29035231	0			0	2.645751311	11.95826074	6.782329983	0	22.36067978	1.414213562		0.135457666	0.108480577	0.178779087	0.23131473	0.274108576	0.071859364	Stone
796	60	RL	70	8400	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	SawyerW	Norm	Norm	1Fam	2Story	6	6	1980	1981	Gable	CompShg	HdBoard	HdBoard	BrkFace	130	TA	TA	CBlock	Gd	TA	No	Unf	0	Unf	0	650	650	GasA	TA	Y	SBrkr	888	676	0	1564	0	0	2	1	3	1	TA	7	Typ	1	TA	Attchd	1980	Unf	2	476	TA	TA	Y	0	50	0	0	204	0	NA	MnPrv	NA	0	4	2010	WD	Normal	171000	4.094344562	9.035986985				1.945910149	0.693147181		3.912023005			7.745966692	9.036106025	0			0	2.645751311	0	7.071067812	0	0	1.414213562		0.196626423	0.118811519	0.187123404	0.278023764	0.168865054	0.050549837	Slab
797	20	RL	71	8197	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	Sawyer	Norm	Norm	1Fam	1Story	6	5	1977	1977	Gable	CompShg	Plywood	Plywood	BrkFace	148	TA	TA	CBlock	TA	TA	No	Unf	0	Unf	0	660	660	GasA	Ex	Y	SBrkr	1285	0	0	1285	0	0	1	1	3	1	TA	7	Typ	1	TA	Attchd	1977	RFn	2	528	TA	TA	Y	138	0	0	0	0	0	NA	MnPrv	NA	0	4	2007	WD	Normal	143500	2.995732274	9.011523513				1.945910149	0.693147181	4.927253685				4.472135955	9.011645501	0			0	2.645751311	11.74734012	0	0	0	1.414213562		0.203263032	0.152666089	0.187778707	0.262813531	0.092467396	0.101011245	Slab
798	20	RL	57	7677	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	5	1953	1953	Gable	CompShg	VinylSd	VinylSd	None	0	TA	TA	CBlock	TA	TA	No	BLQ	570	Unf	0	203	773	GasA	Gd	Y	SBrkr	773	0	0	773	0	0	1	0	2	1	TA	4	Typ	0	NA	Attchd	1953	Unf	1	240	TA	TA	Y	0	0	0	0	0	0	NA	NA	NA	0	4	2008	WD	Abnorml	110000	2.995732274	8.945984125	6.345636361			1.386294361	0					4.472135955	8.946114376	23.87467277			0	2	0	0	0	0	1		0.216878255	0.470903293	0.069961926	0.131595842	0.005304289	0.105356395	CBlock
799	60	RL	10	13518	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	NridgHt	Norm	Norm	1Fam	2Story	9	5	2008	2009	Hip	CompShg	VinylSd	VinylSd	Stone	860	Ex	TA	PConc	Ex	TA	No	Unf	0	Unf	0	1926	1926	GasA	Ex	Y	SBrkr	1966	1174	0	3140	0	0	3	1	4	1	Ex	11	Typ	2	Gd	BuiltIn	2009	Fin	3	820	TA	TA	Y	144	78	0	0	0	0	NA	NA	NA	0	7	2009	New	Partial	485000	4.094344562	9.51177741				2.397895273	1.098612289	4.9698133	4.356708827			7.745966692	9.511851382	0			0	3.31662479	12	8.831760866	0	0	1.732050808		0.047750946	0.021936744	0.251287335	0.072131596	0.554248496	0.052644882	Stone
800	50	RL	60	7200	Pave	NA	Reg	Lvl	AllPub	Corner	Gtl	SWISU	Feedr	Norm	1Fam	1.5Fin	5	7	1937	1950	Gable	CompShg	Wd Sdng	Wd Sdng	BrkFace	252	TA	TA	BrkTil	Gd	TA	No	ALQ	569	Unf	0	162	731	GasA	Ex	Y	SBrkr	981	787	0	1768	1	0	1	1	3	1	Gd	7	Typ	2	TA	Detchd	1939	Unf	1	240	TA	TA	Y	0	0	264	0	0	0	NA	MnPrv	NA	0	6	2007	WD	Normal	175000	3.912023005	8.881836305	6.343880434			1.945910149	0					7.071067812	8.881975184	23.85372088			0	2.645751311	0	0	0	0	1		0.282607764	0.268541535	0.063636746	0.145078351	0.062466709	0.177668895	BrkTil
801	60	RL	79	12798	Pave	NA	IR1	HLS	AllPub	Inside	Mod	ClearCr	Feedr	Norm	1Fam	2Story	6	5	1997	1997	Gable	CompShg	VinylSd	VinylSd	None	0	TA	TA	PConc	Gd	TA	Gd	GLQ	462	Unf	0	154	616	GasA	Gd	Y	SBrkr	616	1072	0	1688	1	0	2	1	4	1	Gd	8	Typ	0	NA	Attchd	1997	RFn	2	603	TA	TA	Y	403	114	185	0	0	0	NA	NA	Shed	400	5	2008	WD	Normal	200000	4.094344562	9.457044188	6.135564891			2.079441542	0.693147181	5.998936562	4.736198448		5.991464547	7.745966692	9.457122322	21.49418526			0	2.828427125	20.0748599	10.67707825	0	20	1.414213562		0.070303541	0.113258391	0.385576286	0.028407741	0.263806152	0.138647889	PConc
802	30	RM	40	4800	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	IDOTRR	Norm	Norm	1Fam	1Story	4	7	1916	1990	Gable	CompShg	MetalSd	MetalSd	None	0	TA	TA	CBlock	TA	TA	No	LwQ	197	Unf	0	999	1196	GasA	Ex	Y	FuseA	1196	0	0	1196	1	0	1	0	2	1	TA	5	Typ	0	NA	Detchd	1957	Unf	2	440	TA	TA	Y	0	0	0	0	0	0	NA	NA	NA	0	7	2007	WD	Normal	109900	3.401197382	8.476371197	5.283203729			1.609437912	0.693147181					5.477225575	8.476579509	14.03566885			0	2.236067978	0	0	0	0	1.414213562		0.171066623	0.226361909	0.203439141	0.275516592	0.021246619	0.102369115	Slab
803	60	RL	63	8199	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	CollgCr	Norm	Norm	1Fam	2Story	7	5	2005	2005	Gable	CompShg	WdShing	Wd Shng	None	0	Gd	TA	PConc	Gd	TA	Av	GLQ	648	Unf	0	80	728	GasA	Ex	Y	SBrkr	728	728	0	1456	1	0	2	1	3	1	Gd	7	Typ	1	Gd	Attchd	2005	Fin	2	410	TA	TA	Y	36	18	0	0	0	0	NA	NA	NA	0	10	2008	WD	Normal	189000	4.094344562	9.011767475	6.473890696			1.945910149	0.693147181	3.583518939	2.890371758			7.745966692	9.011889433	25.45584412			0	2.645751311	6	4.242640687	0	0	1.414213562		0.124590546	0.191087751	0.224758596	0.105931963	0.052226373	0.301404772	Wood
804	60	RL	10	13891	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	NridgHt	Norm	Norm	1Fam	2Story	9	5	2008	2009	Hip	CompShg	VinylSd	VinylSd	Stone	424	Ex	TA	PConc	Ex	TA	Gd	Unf	0	Unf	0	1734	1734	GasA	Ex	Y	SBrkr	1734	1088	0	2822	0	0	3	1	4	1	Ex	12	Typ	1	Gd	BuiltIn	2009	RFn	3	1020	TA	TA	Y	52	170	0	0	192	0	NA	NA	NA	0	1	2009	New	Partial	582933	4.094344562	9.538996427				2.48490665	1.098612289	3.951243719	5.135798437			7.745966692	9.539068414	0			0	3.464101615	7.211102551	13.03840481	0	0	1.732050808		0.026800983	0.009141171	0.158025142	0.026338172	0.767412508	0.012282024	Stone
805	20	RL	75	9000	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	5	1954	1954	Gable	CompShg	Wd Sdng	Wd Sdng	None	0	TA	TA	CBlock	TA	TA	No	LwQ	812	Unf	0	124	936	GasA	TA	Y	SBrkr	1128	0	0	1128	0	0	1	0	2	1	TA	5	Min1	0	NA	Attchd	1954	Unf	1	286	TA	TA	Y	0	0	0	0	0	0	NA	GdWo	NA	0	6	2006	WD	Family	118000	2.995732274	9.104979856	6.69950034			1.609437912	0					4.472135955	9.105090961	28.4956137			0	2.236067978	0	0	0	0	1		0.193042298	0.442763263	0.065641139	0.085249111	0.007353863	0.205950327	CBlock
806	20	RL	91	12274	Pave	NA	IR1	Lvl	AllPub	FR2	Gtl	Somerst	Norm	Norm	1Fam	1Story	7	5	2008	2008	Gable	CompShg	VinylSd	VinylSd	Stone	256	Gd	TA	PConc	Gd	TA	No	Unf	0	Unf	0	1417	1417	GasA	Ex	Y	SBrkr	1428	0	0	1428	0	0	2	0	3	1	Ex	6	Typ	0	NA	Attchd	2008	RFn	2	554	TA	TA	Y	0	60	0	0	0	0	NA	NA	NA	0	7	2008	New	Partial	227680	2.995732274	9.415238483				1.791759469	0.693147181		4.094344562			4.472135955	9.415319953	0			0	2.449489743	0	7.745966692	0	0	1.414213562		0.219053263	0.18177179	0.198456282	0.288201492	0.067125889	0.045391285	Slab
807	80	RL	75	9750	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	SLvl	5	5	1967	1967	Gable	CompShg	VinylSd	VinylSd	None	0	TA	TA	PConc	TA	TA	Av	ALQ	400	Rec	480	100	980	GasA	Gd	Y	SBrkr	980	0	0	980	0	0	2	0	3	1	TA	6	Typ	0	NA	Attchd	1967	Fin	1	384	TA	TA	Y	68	0	0	0	0	0	NA	NA	NA	0	10	2006	WD	Normal	135500	4.382026635	9.185022564	5.991464547			1.791759469	0	4.219507705				8.94427191	9.185125123	20			0	2.449489743	8.246211251	0	0	0	1		0.279765984	0.284730781	0.078126253	0.184436734	0.058771351	0.114168897	CBlock
808	70	RL	14	21384	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	BrkSide	Norm	Norm	1Fam	2Story	5	6	1923	2004	Gable	CompShg	Wd Sdng	Wd Sdng	None	0	TA	TA	CBlock	TA	TA	Gd	GLQ	1309	Unf	0	15	1324	GasA	Ex	Y	SBrkr	1072	504	0	1576	2	0	1	1	3	1	Gd	6	Typ	1	TA	Attchd	1923	RFn	2	528	TA	TA	Y	0	312	0	0	0	0	NA	NA	NA	0	5	2009	WD	Normal	223500	4.248495242	9.970398258	7.177018766			1.791759469	0.693147181		5.743003188			8.366600265	9.970445021	36.18010503			0	2.449489743	0	17.66352173	0	0	1.414213562		0.045014226	0.216819018	0.644775178	0.004953896	0.032994695	0.055442987	PConc
809	80	RL	85	13400	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	SLvl	5	5	1966	1966	Gable	CompShg	VinylSd	VinylSd	BrkFace	1047	TA	TA	CBlock	TA	TA	Av	ALQ	516	BLQ	128	380	1024	GasA	TA	Y	SBrkr	1086	0	0	1086	1	0	1	0	3	1	TA	6	Typ	1	Gd	Attchd	1966	RFn	2	484	TA	TA	Y	0	0	0	0	0	0	NA	GdWo	NA	0	6	2006	WD	Normal	159950	4.382026635	9.503009986	6.246106766			1.791759469	0.693147181					8.94427191	9.50308461	22.71563338			0	2.449489743	0	0	0	0	1.414213562		0.137915639	0.218864809	0.195419433	0.192987125	0.036396461	0.218416533	CBlock
810	75	RM	90	8100	Pave	NA	Reg	Lvl	AllPub	Corner	Gtl	OldTown	Norm	Norm	1Fam	2.5Unf	5	5	1898	1965	Hip	CompShg	AsbShng	AsbShng	None	0	TA	TA	PConc	TA	TA	No	Unf	0	Unf	0	849	849	GasA	TA	N	FuseA	1075	1063	0	2138	0	0	2	0	2	3	TA	11	Typ	0	NA	Detchd	1910	Unf	2	360	Fa	Po	N	40	156	0	0	0	0	NA	MnPrv	NA	0	11	2009	WD	Normal	106000	4.317488114	8.999619341				2.397895273	0.693147181	3.688879454	5.049856007			8.660254038	8.99974279	0			0	3.31662479	6.32455532	12.489996	0	0	1.414213562		0.057570401	0.015548441	0.069995204	0.03254317	0.815469873	0.008872911	Stone
811	20	RL	78	10140	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	NWAmes	Norm	Norm	1Fam	1Story	6	6	1974	1999	Hip	CompShg	HdBoard	HdBoard	BrkFace	99	TA	TA	CBlock	TA	TA	No	ALQ	663	LwQ	377	0	1040	GasA	Fa	Y	SBrkr	1309	0	0	1309	1	0	1	1	3	1	Gd	5	Typ	1	Fa	Attchd	1974	RFn	2	484	TA	TA	Y	265	0	0	0	0	648	Fa	GdPrv	NA	0	1	2006	WD	Normal	181000	2.995732274	9.224243277	6.49677499			1.609437912	0.693147181	5.579729826		6.473890696		4.472135955	9.224341892	25.74878638			0	2.236067978	16.2788206	0	25.45584412	0	1.414213562		0.076592128	0.471343113	0.162346828	0.268894809	0.003715056	0.017108067	CBlock
812	120	RM	NA	4438	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	CollgCr	Norm	Norm	TwnhsE	1Story	6	5	2004	2004	Gable	CompShg	VinylSd	VinylSd	BrkFace	169	Gd	TA	PConc	Gd	TA	Gd	GLQ	662	Unf	0	186	848	GasA	Ex	Y	SBrkr	848	0	0	848	1	0	1	0	1	1	Gd	4	Typ	1	Gd	Attchd	2004	Fin	2	420	TA	TA	Y	140	0	0	0	0	0	NA	NA	NA	0	6	2008	Con	Normal	144500	4.787491743	8.397959104	6.495265556			1.386294361	0.693147181	4.941642423				10.95445115	8.398184405	25.72936066			0	2	11.83215957	0	0	0	1.414213562		0.07169818	0.250160407	0.362545225	0.084971418	0.009922755	0.220702015	PConc
813	20	C	66	8712	Grvl	NA	Reg	Bnk	AllPub	Inside	Mod	IDOTRR	Norm	Norm	1Fam	1Story	5	5	1952	1952	Hip	CompShg	Wd Sdng	Wd Sdng	None	0	Fa	TA	CBlock	TA	TA	Av	Unf	0	Unf	0	540	540	GasA	TA	N	FuseA	1044	0	0	1044	0	0	1	0	2	1	Fa	4	Typ	0	NA	Basment	1952	Unf	2	504	TA	TA	N	0	0	0	0	0	0	NA	NA	Shed	54	6	2010	WD	Alloca	55993	2.995732274	9.072456665				1.386294361	0.693147181				3.988984047	4.472135955	9.072571442	0			0	2	0	0	0	7.348469228	1.414213562		0.16512597	0.234481965	0.165717079	0.372649297	0.011156737	0.050868952	Slab
814	20	RL	75	9750	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	6	6	1958	1958	Gable	CompShg	MetalSd	MetalSd	BrkFace	243	TA	TA	CBlock	TA	TA	No	Rec	608	Unf	0	834	1442	GasA	Gd	Y	SBrkr	1442	0	0	1442	0	0	1	1	4	1	TA	7	Typ	0	NA	Attchd	1958	RFn	1	301	TA	TA	Y	0	0	275	0	0	0	NA	NA	Shed	500	4	2007	COD	Normal	157900	2.995732274	9.185022564	6.410174882			1.945910149	0				6.214608098	4.472135955	9.185125123	24.65765601			0	2.645751311	0	0	0	22.36067978	1		0.227824911	0.266067307	0.044700614	0.155150233	0.072178347	0.234078588	CBlock
815	50	RL	45	8248	Pave	Gr	Reg	Lvl	AllPub	Inside	Gtl	Edwards	Norm	Norm	1Fam	1.5Fin	5	7	1918	1950	Gable	CompShg	Stucco	Stucco	None	0	TA	TA	BrkTil	TA	TA	No	Unf	0	Unf	0	686	686	GasW	Gd	Y	SBrkr	686	564	0	1250	0	1	1	1	3	1	Fa	7	Typ	0	NA	Detchd	1955	Unf	1	280	TA	TA	P	207	0	96	0	0	0	NA	NA	NA	0	7	2006	WD	Normal	116000	3.912023005	9.017726026			0	1.945910149	0	5.332718793				7.071067812	9.01784726	0			1	2.645751311	14.38749457	0	0	0	1		0.324510017	0.395545375	0.054343132	0.120754996	0.084035587	0.020810893	CBlock
816	20	RL	48	12137	Pave	NA	IR2	Lvl	AllPub	CulDSac	Gtl	CollgCr	Norm	Norm	1Fam	1Story	7	5	1998	1998	Gable	CompShg	VinylSd	VinylSd	BrkFace	442	TA	TA	PConc	Gd	TA	No	Unf	0	Unf	0	1649	1649	GasA	Ex	Y	SBrkr	1661	0	0	1661	0	0	2	0	3	1	Gd	6	Typ	0	NA	Attchd	1998	RFn	2	598	TA	TA	Y	0	34	0	0	0	0	NA	NA	NA	0	5	2010	WD	Normal	224900	2.995732274	9.404013917				1.791759469	0.693147181		3.526360525			4.472135955	9.404096306	0			0	2.449489743	0	5.830951895	0	0	1.414213562		0.214223303	0.178301606	0.169237278	0.327587964	0.055877717	0.054772132	Slab
